ID,Name,Ongoing Visual FX ID,Ongoing Sound FX ID,Initial Visual FX ID,Initial Sound FX ID,Finish Visual FX ID,Finish Sound FX ID,Hide Start Distance,Hide End Distance,Transform - Protector ID,Ongoing Model Point ID,Initial Model Point ID,Finish Model Point ID,Effect Type,Weapon Enchant ID 0,Play Category,Play Priority,Large Effect Exists,Soul Effect Exists,Invisible Whilst Hidden,Enable Hide Fields,Invisible in Camouflage for Friend,Add Map Area Block Offset,Enable Half Hidden,Is Full Body Protector ID,Is Invisible Weapon,Is Silent,Is Hand Protector ID,Unk,Unk,Unk,Unk,Unk,Decal ID 0,Decal ID 1,Weapon Enchant ID 1,Effect VFX Type 0,Effect VFX Type 1,Body Protector Type,Effect VFX - Dummy ID 0,Effect VFX - Dummy ID 1,Effect VFX - Dummy ID 2,Effect VFX - Dummy ID 3,Effect VFX - Dummy ID 4,Effect VFX - Dummy ID 5,Effect VFX - Dummy ID 6,Effect VFX - Dummy ID 7,Effect VFX - Dummy ID 8,Effect VFX - Dummy ID 9,Effect VFX - Dummy ID 10,Effect VFX - Dummy ID 11,Effect VFX - Dummy ID 12,Effect VFX - Dummy ID 13,Effect VFX - Dummy ID 14,Effect VFX - Dummy ID 15,Unk,Phantom Type,Camouflage Ghost,Unk12,Phantom Param ID,Emissive Intensity Scale,Unk,Body Protector Val,Unk,Ember Intensity Scale
70300,Fang Boar Helm - Head,-1,-1,840,-1,-1,-1,-1,-1,10220000,-1,8,-1,0,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,-1,0,-1,0,-1
70310,Barrel - Head,-1,-1,840,-1,-1,-1,-1,-1,10230000,-1,8,-1,0,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,-1,0,-1,0,-1
70320,Bucket - Head,-1,-1,840,-1,-1,-1,-1,-1,10240000,-1,8,-1,0,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,-1,0,-1,0,-1
70330,Sack - Head,-1,-1,840,-1,-1,-1,-1,-1,10250000,-1,8,-1,0,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,-1,0,-1,0,-1
70341,Rosaria's Dress - Body,-1,-1,840,-1,-1,-1,-1,-1,1310000,-1,7,-1,0,0,2,10,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,-1,0,-1,0,-1
70350,Salvador's Hat - Head,-1,-1,840,-1,-1,-1,-1,-1,10270000,-1,8,-1,0,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,-1,0,-1,0,-1
70360,Priestly Cap - Head,-1,-1,840,-1,-1,-1,-1,-1,10280000,-1,8,-1,0,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,-1,0,-1,0,-1
70370,Fallen Knight Set - Head,-1,-1,840,-1,-1,-1,-1,-1,19000000,-1,8,-1,0,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,-1,0,-1,0,-1
70371,Fallen Knight Set - Body,-1,-1,840,-1,-1,-1,-1,-1,19000000,-1,7,-1,0,0,2,10,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,-1,0,-1,0,-1
70380,Knight Set - Head,-1,-1,840,-1,-1,-1,-1,-1,19500000,-1,8,-1,0,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,-1,0,-1,0,-1
70381,Knight Set - Body,-1,-1,840,-1,-1,-1,-1,-1,19500000,-1,7,-1,0,0,2,10,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,-1,0,-1,0,-1
70390,Vilhelm Set - Head,-1,-1,840,-1,-1,-1,-1,-1,20000000,-1,8,-1,0,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,-1,0,-1,0,-1
70391,Vilhelm Set - Body,-1,-1,840,-1,-1,-1,-1,-1,20000000,-1,7,-1,0,0,2,10,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,-1,0,-1,0,-1
70400,Firelink Set - Head,-1,-1,840,-1,-1,-1,-1,-1,21000000,-1,8,-1,0,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,-1,0,-1,0,-1
70401,Firelink Set - Body,-1,-1,840,-1,-1,-1,-1,-1,21000000,-1,7,-1,0,0,2,10,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,-1,0,-1,0,-1
70410,Sellsword Set - Head,-1,-1,840,-1,-1,-1,-1,-1,21500000,-1,8,-1,0,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,-1,0,-1,0,-1
70411,Sellsword Set - Body,-1,-1,840,-1,-1,-1,-1,-1,21500000,-1,7,-1,0,0,2,10,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,-1,0,-1,0,-1
70420,Herald Set - Head,-1,-1,840,-1,-1,-1,-1,-1,22000000,-1,8,-1,0,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,-1,0,-1,0,-1
70421,Herald Set - Body,-1,-1,840,-1,-1,-1,-1,-1,22000000,-1,7,-1,0,0,2,10,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,-1,0,-1,0,-1
70430,Sunless Set - Head,-1,-1,840,-1,-1,-1,-1,-1,22500000,-1,8,-1,0,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,-1,0,-1,0,-1
70431,Sunless Set - Body,-1,-1,840,-1,-1,-1,-1,-1,22500000,-1,7,-1,0,0,2,10,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,-1,0,-1,0,-1
70440,Black Hand Set - Head,-1,-1,840,-1,-1,-1,-1,-1,1300000,-1,8,-1,0,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,-1,0,-1,0,-1
70441,Black Hand Set - Body,-1,-1,840,-1,-1,-1,-1,-1,1300000,-1,7,-1,0,0,2,10,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,-1,0,-1,0,-1
70450,Assassin Set - Head,-1,-1,840,-1,-1,-1,-1,-1,1230000,-1,8,-1,0,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,-1,0,-1,0,-1
70451,Assassin Set - Body,-1,-1,840,-1,-1,-1,-1,-1,1230000,-1,7,-1,0,0,2,10,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,-1,0,-1,0,-1
70460,Xanthous Set - Head,-1,-1,840,-1,-1,-1,-1,-1,23500000,-1,8,-1,0,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,-1,0,-1,0,-1
70461,Xanthous Set - Body,-1,-1,840,-1,-1,-1,-1,-1,23500000,-1,7,-1,0,0,2,10,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,-1,0,-1,0,-1
70470,Northern Set - Head,-1,-1,840,-1,-1,-1,-1,-1,24000000,-1,8,-1,0,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,-1,0,-1,0,-1
70471,Northern Set - Body,-1,-1,840,-1,-1,-1,-1,-1,24000000,-1,7,-1,0,0,2,10,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,-1,0,-1,0,-1
70480,Morne's Set - Head,-1,-1,840,-1,-1,-1,-1,-1,24500000,-1,8,-1,0,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,-1,0,-1,0,-1
70481,Morne's Set - Body,-1,-1,840,-1,-1,-1,-1,-1,24500000,-1,7,-1,0,0,2,10,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,-1,0,-1,0,-1
70490,Leonhard's Set - Head,-1,-1,840,-1,-1,-1,-1,-1,25000000,-1,8,-1,0,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,-1,0,-1,0,-1
70491,Leonhard's Set - Body,-1,-1,840,-1,-1,-1,-1,-1,25000000,-1,7,-1,0,0,2,10,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,-1,0,-1,0,-1
70500,Pale Shade Set - Head,-1,-1,840,-1,-1,-1,-1,-1,25500000,-1,8,-1,0,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,-1,0,-1,0,-1
70501,Pale Shade Set - Body,-1,-1,840,-1,-1,-1,-1,-1,25500000,-1,7,-1,0,0,2,10,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,-1,0,-1,0,-1
70510,Sunset Set - Head,-1,-1,840,-1,-1,-1,-1,-1,26000000,-1,8,-1,0,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,-1,0,-1,0,-1
70511,Sunset Set - Body,-1,-1,840,-1,-1,-1,-1,-1,26000000,-1,7,-1,0,0,2,10,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,-1,0,-1,0,-1
70520,Cornyx's Set - Head,-1,-1,840,-1,-1,-1,-1,-1,26500000,-1,8,-1,0,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,-1,0,-1,0,-1
70521,Cornyx's Set - Body,-1,-1,840,-1,-1,-1,-1,-1,26500000,-1,7,-1,0,0,2,10,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,-1,0,-1,0,-1
70530,Executioner Set - Head,-1,-1,840,-1,-1,-1,-1,-1,27000000,-1,8,-1,0,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,-1,0,-1,0,-1
70531,Executioner Set - Body,-1,-1,840,-1,-1,-1,-1,-1,27000000,-1,7,-1,0,0,2,10,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,-1,0,-1,0,-1
70540,Yuria's Set - Head,-1,-1,840,-1,-1,-1,-1,-1,27500000,-1,8,-1,0,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,-1,0,-1,0,-1
70541,Yuria's Set - Body,-1,-1,840,-1,-1,-1,-1,-1,27500000,-1,7,-1,0,0,2,10,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,-1,0,-1,0,-1
70550,Pyromancer Set - Head,-1,-1,840,-1,-1,-1,-1,-1,28000000,-1,8,-1,0,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,-1,0,-1,0,-1
70551,Pyromancer Set - Body,-1,-1,840,-1,-1,-1,-1,-1,28000000,-1,7,-1,0,0,2,10,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,-1,0,-1,0,-1
70561,Antiquated Set (DLC) - Body,-1,-1,840,-1,-1,-1,-1,-1,1240000,-1,7,-1,0,0,2,10,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,-1,0,-1,0,-1
70570,Court Sorcerer Set - Head,-1,-1,840,-1,-1,-1,-1,-1,29000000,-1,8,-1,0,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,-1,0,-1,0,-1
70571,Court Sorcerer Set - Body,-1,-1,840,-1,-1,-1,-1,-1,29000000,-1,7,-1,0,0,2,10,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,-1,0,-1,0,-1
70580,Shira's Set - Head,-1,-1,840,-1,-1,-1,-1,-1,29500000,-1,8,-1,0,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,-1,0,-1,0,-1
70581,Shira's Set - Body,-1,-1,840,-1,-1,-1,-1,-1,29500000,-1,7,-1,0,0,2,10,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,-1,0,-1,0,-1
70590,Sorcerer Set - Head,-1,-1,840,-1,-1,-1,-1,-1,30000000,-1,8,-1,0,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,-1,0,-1,0,-1
70591,Sorcerer Set - Body,-1,-1,840,-1,-1,-1,-1,-1,30000000,-1,7,-1,0,0,2,10,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,-1,0,-1,0,-1
70601,Clandestine Set - Body,-1,-1,840,-1,-1,-1,-1,-1,1250000,-1,7,-1,0,0,2,10,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,-1,0,-1,0,-1
70610,Cleric Set - Head,-1,-1,840,-1,-1,-1,-1,-1,31000000,-1,8,-1,0,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,-1,0,-1,0,-1
70611,Cleric Set - Body,-1,-1,840,-1,-1,-1,-1,-1,31000000,-1,7,-1,0,0,2,10,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,-1,0,-1,0,-1
70620,Lapp's Set - Head,-1,-1,840,-1,-1,-1,-1,-1,32000000,-1,8,-1,0,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,-1,0,-1,0,-1
70621,Lapp's Set - Body,-1,-1,840,-1,-1,-1,-1,-1,32000000,-1,7,-1,0,0,2,10,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,-1,0,-1,0,-1
70630,Grotto Set - Head,-1,-1,840,-1,-1,-1,-1,-1,33000000,-1,8,-1,0,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,-1,0,-1,0,-1
70631,Grotto Set - Body,-1,-1,840,-1,-1,-1,-1,-1,33000000,-1,7,-1,0,0,2,10,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,-1,0,-1,0,-1
70640,Deserter Set - Head,-1,-1,840,-1,-1,-1,-1,-1,1260000,-1,8,-1,0,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,-1,0,-1,0,-1
70641,Deserter Set - Body,-1,-1,840,-1,-1,-1,-1,-1,1260000,-1,7,-1,0,0,2,10,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,-1,0,-1,0,-1
70650,Black Leather Set - Head,-1,-1,840,-1,-1,-1,-1,-1,1270000,-1,8,-1,0,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,-1,0,-1,0,-1
70651,Black Leather Set - Body,-1,-1,840,-1,-1,-1,-1,-1,1270000,-1,7,-1,0,0,2,10,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,-1,0,-1,0,-1
70660,Sage's Big Hat - Head,-1,-1,840,-1,-1,-1,-1,-1,43000000,-1,8,-1,0,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,-1,0,-1,0,-1
70670,Jailer Set - Head,-1,-1,840,-1,-1,-1,-1,-1,44000000,-1,8,-1,0,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,-1,0,-1,0,-1
70671,Jailer Set - Body,-1,-1,840,-1,-1,-1,-1,-1,44000000,-1,7,-1,0,0,2,10,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,-1,0,-1,0,-1
70680,Saint's Veil - Head,-1,-1,840,-1,-1,-1,-1,-1,44500000,-1,8,-1,0,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,-1,0,-1,0,-1
70681,Saint's Veil - Body,-1,-1,840,-1,-1,-1,-1,-1,44500000,-1,7,-1,0,0,2,10,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,-1,0,-1,0,-1
70690,Footman Set - Head,-1,-1,840,-1,-1,-1,-1,-1,45000000,-1,8,-1,0,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,-1,0,-1,0,-1
70691,Footman Set - Body,-1,-1,840,-1,-1,-1,-1,-1,45000000,-1,7,-1,0,0,2,10,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,-1,0,-1,0,-1
70700,Grave Warden Set - Head,-1,-1,840,-1,-1,-1,-1,-1,46000000,-1,8,-1,0,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,-1,0,-1,0,-1
70701,Grave Warden Set - Body,-1,-1,840,-1,-1,-1,-1,-1,46000000,-1,7,-1,0,0,2,10,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,-1,0,-1,0,-1
70710,Worker Set - Head,-1,-1,840,-1,-1,-1,-1,-1,47000000,-1,8,-1,0,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,-1,0,-1,0,-1
70711,Worker Set - Body,-1,-1,840,-1,-1,-1,-1,-1,47000000,-1,7,-1,0,0,2,10,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,-1,0,-1,0,-1
70720,Thrall Hood - Head,-1,-1,840,-1,-1,-1,-1,-1,47500000,-1,8,-1,0,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,-1,0,-1,0,-1
70730,Evangelist Set - Head,-1,-1,840,-1,-1,-1,-1,-1,48000000,-1,8,-1,0,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,-1,0,-1,0,-1
